ãCè€í°ÅuâﬂãéÇÃãCè€ÉfÅ[É^ÅEÉ_ÉEÉìÉçÅ[ÉhÅvÇÊÇËéÊìæ 2026/03/18 10:31:25

,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR,â™éR
2024/11/27,10.5,8,1,9.5,8,15.5,8,1,14.9,8,7.6,8,1,4.8,8,0.0,0,8,1,1.5,,8,4.0,8,1,,0,15.3,8,êºìÏêº,8,1,,0
2024/11/28,8.1,8,1,9.4,8,14.8,8,1,14.7,8,3.4,8,1,4.6,8,0.0,0,8,1,1.5,,8,3.7,8,1,,0,18.0,8,êºñkêº,8,1,,0
2024/11/29,7.8,8,1,9.2,8,12.5,8,1,14.5,8,4.6,8,1,4.5,8,0.0,0,8,1,1.5,,8,3.7,8,1,,0,13.3,8,êº,8,1,,0
2024/11/30,8.6,8,1,9.1,8,14.8,8,1,14.4,8,4.4,8,1,4.3,8,0.0,0,8,1,1.5,,8,4.9,8,1,,0,16.5,8,êºñkêº,8,1,,0
2024/12/1,9.5,8,1,8.9,8,16.2,8,1,14.2,8,4.9,8,1,4.1,8,0,1,8,1,1.5,,8,1.9,8,1,,0,6.7,8,êº,8,1,,0
2024/12/2,10.2,8,1,8.7,8,17.4,8,1,14.0,8,4.9,8,1,4.0,8,0,1,8,1,1.5,,8,1.6,8,1,,0,7.6,8,ìÏêº,8,1,,0
2024/12/3,11.3,8,1,8.5,8,18.7,8,1,13.8,8,5.8,8,1,3.8,8,0,1,8,1,1.5,,8,2.4,8,1,,0,13.3,8,êºìÏêº,8,1,,0
2024/12/4,9.0,8,1,8.3,8,14.3,8,1,13.5,8,5.3,8,1,3.6,8,0,1,8,1,1.5,,8,3.0,8,1,,0,8.5,8,êº,8,1,,0
2024/12/5,7.9,8,1,8.1,8,13.0,8,1,13.3,8,3.5,8,1,3.4,8,0.0,0,8,1,1.5,,8,3.7,8,1,,0,13.7,8,êºñkêº,8,1,,0
2024/12/6,7.6,8,1,7.9,8,13.4,8,1,13.1,8,2.2,8,1,3.2,8,0.0,0,8,1,1.5,,8,4.3,8,1,,0,13.9,8,êºñkêº,8,1,,0
2024/12/7,7.6,8,1,7.7,8,12.3,8,1,12.9,8,4.0,8,1,3.1,8,0.0,0,8,1,1.5,,8,5.3,8,1,,0,17.4,8,êºìÏêº,8,1,,0
2024/12/8,6.3,8,1,7.5,8,10.5,8,1,12.6,8,2.4,8,1,2.9,8,0.0,0,8,1,1.5,,8,5.0,8,1,,0,15.7,8,êºñkêº,8,1,,0
2024/12/9,6.1,8,1,7.3,8,12.5,8,1,12.4,8,0.8,8,1,2.8,8,0.0,0,8,1,1.5,,8,1.9,8,1,,0,6.8,8,êºìÏêº,8,1,,0
2024/12/10,6.4,5,1,7.2,8,13.2,8,1,12.2,8,1.2,8,1,2.6,8,0,1,8,1,1.5,,8,1.6,5,1,,0,7.5,5,êºìÏêº,5,1,,0
2024/12/11,7.4,8,1,7.0,8,14.6,8,1,12.1,8,0.6,8,1,2.5,8,0.0,0,8,1,1.4,,8,2.6,8,1,,0,10.7,8,êºñkêº,8,1,,0
2024/12/12,7.8,8,1,6.8,8,11.8,8,1,11.9,8,3.9,8,1,2.4,8,0.0,0,8,1,1.4,,8,1.9,8,1,,0,6.1,8,ìÏ,8,1,,0
2024/12/13,7.6,8,1,6.7,8,13.0,8,1,11.7,8,3.3,8,1,2.2,8,0.0,0,8,1,1.4,,8,2.6,8,1,,0,13.5,8,ñkêº,8,1,,0
2024/12/14,5.9,8,1,6.6,8,10.3,8,1,11.6,8,2.2,8,1,2.1,8,0.0,0,8,1,1.3,,8,4.6,8,1,,0,13.2,8,êºñkêº,8,1,,0
2024/12/15,5.8,8,1,6.5,8,11.2,8,1,11.5,8,0.1,8,1,2.0,8,0.0,0,8,1,1.3,,8,4.9,8,1,,0,14.4,8,êºìÏêº,8,1,,0
2024/12/16,6.9,8,1,6.4,8,11.2,8,1,11.4,8,3.5,8,1,2.0,8,0.0,0,8,1,1.3,,8,4.5,8,1,,0,16.3,8,êºñkêº,8,1,,0
2024/12/17,6.0,8,1,6.3,8,12.1,8,1,11.3,8,1.6,8,1,1.9,8,0.0,0,8,1,1.2,,8,3.7,8,1,,0,14.4,8,êºñkêº,8,1,,0
2024/12/18,4.5,8,1,6.2,8,10.6,8,1,11.2,8,-1.0,8,1,1.8,8,0,1,8,1,1.2,,8,3.1,8,1,,0,11.4,8,êº,8,1,,0
2024/12/19,4.5,8,1,6.1,8,9.8,8,1,11.2,8,0.0,8,1,1.7,8,0.0,0,8,1,1.2,,8,3.4,8,1,,0,14.8,8,ñkñkêº,8,1,,0
2024/12/20,2.9,8,1,6.1,8,9.0,8,1,11.1,8,-1.9,8,1,1.7,8,0,1,8,1,1.2,,8,1.1,8,1,,0,4.0,8,ìå,8,1,,0
2024/12/21,5.4,8,1,6.0,8,12.1,8,1,11.0,8,-0.2,8,1,1.6,8,0.0,0,8,1,1.2,,8,3.9,8,1,,0,17.9,8,êº,8,1,,0
2024/12/22,5.0,8,1,5.9,8,10.1,8,1,11.0,8,1.4,8,1,1.5,8,0.0,0,8,1,1.2,,8,5.1,8,1,,0,15.3,8,ñkêº,8,1,,0
2024/12/23,4.8,8,1,5.9,8,11.5,8,1,10.9,8,-1.8,8,1,1.4,8,0,1,8,1,1.1,,8,3.9,8,1,,0,12.9,8,êºñkêº,8,1,,0
2024/12/24,5.9,8,1,5.8,8,12.3,8,1,10.8,8,1.3,8,1,1.4,8,0,1,8,1,1.1,,8,3.7,8,1,,0,10.3,8,êºñkêº,8,1,,0
2024/12/25,5.4,8,1,5.7,8,11.9,8,1,10.8,8,-0.9,8,1,1.3,8,0.0,0,8,1,1.1,,8,1.6,8,1,,0,7.1,8,ìÏìÏêº,8,1,,0
2024/12/26,8.3,8,1,5.6,8,13.7,8,1,10.7,8,4.0,8,1,1.2,8,0.0,0,8,1,1.1,,8,4.0,8,1,,0,16.5,8,êºñkêº,8,1,,0
2024/12/27,5.4,8,1,5.5,8,10.4,8,1,10.6,8,0.6,8,1,1.1,8,0,1,8,1,1.1,,8,5.9,8,1,,0,19.2,8,êºñkêº,8,1,,0
2024/12/28,3.4,8,1,5.4,8,8.3,8,1,10.5,8,-0.6,8,1,1.0,8,0,1,8,1,1.0,,8,4.9,8,1,,0,16.5,8,êº,8,1,,0
2024/12/29,4.0,8,1,5.3,8,9.3,8,1,10.4,8,-0.1,8,1,0.9,8,0,1,8,1,1.0,,8,4.0,8,1,,0,12.8,8,êºñkêº,8,1,,0
2024/12/30,4.9,8,1,5.2,8,12.2,8,1,10.3,8,-0.7,8,1,0.8,8,0.0,0,8,1,1.0,,8,1.9,8,1,,0,9.4,8,ìÏêº,8,1,,0
2024/12/31,6.7,8,1,5.1,8,14.0,8,1,10.3,8,2.2,8,1,0.7,8,0.0,0,8,1,1.0,,8,4.3,8,1,,0,16.2,8,êº,8,1,,0
2025/1/1,4.8,8,1,5.1,8,12.1,8,1,10.2,8,-1.4,8,1,0.6,8,0,1,8,1,0.9,,8,2.7,8,1,,0,10.7,8,ìÏêº,8,1,,0
2025/1/2,6.1,8,1,5.0,8,13.1,8,1,10.1,8,-0.8,8,1,0.6,8,0,1,8,1,0.9,,8,2.6,8,1,,0,9.8,8,êºìÏêº,8,1,,0
2025/1/3,4.3,8,1,5.0,8,11.7,8,1,10.1,8,-0.7,8,1,0.5,8,0,1,8,1,0.9,,8,4.3,8,1,,0,16.4,8,êºñkêº,8,1,,0
2025/1/4,4.0,8,1,4.9,8,9.7,8,1,10.0,8,-0.9,8,1,0.5,8,0,1,8,1,1.0,,8,4.2,8,1,,0,10.3,8,êºìÏêº,8,1,,0
2025/1/5,3.8,8,1,4.9,8,9.9,8,1,10.0,8,-1.8,8,1,0.4,8,0,1,8,1,1.0,,8,1.6,8,1,,0,6.5,8,ìÏêº,8,1,,0
2025/1/6,5.2,8,1,4.9,8,8.1,8,1,9.9,8,2.9,8,1,0.4,8,9.5,0,8,1,1.0,,8,1.7,8,1,,0,5.0,8,êºìÏêº,8,1,,0
2025/1/7,4.2,8,1,4.8,8,7.9,8,1,9.9,8,-0.7,8,1,0.4,8,0.0,0,8,1,1.0,,8,6.8,8,1,,0,18.1,8,êºñkêº,8,1,,0
2025/1/8,2.8,8,1,4.8,8,8.9,8,1,9.9,8,-2.4,8,1,0.4,8,0,1,8,1,1.1,,8,4.7,8,1,,0,17.6,8,êº,8,1,,0
2025/1/9,1.7,8,1,4.8,8,5.7,8,1,9.8,8,-0.9,8,1,0.4,8,0.5,0,8,1,1.1,,8,5.1,8,1,,0,22.5,8,ñkêº,8,1,,0
2025/1/10,1.6,8,1,4.8,8,7.6,8,1,9.8,8,-3.5,8,1,0.4,8,0,1,8,1,1.2,,8,5.0,8,1,,0,13.4,8,êºñkêº,8,1,,0
2025/1/11,3.1,8,1,4.8,8,9.3,8,1,9.8,8,-2.9,8,1,0.4,8,0,1,8,1,1.2,,8,3.2,8,1,,0,9.9,8,ìÏêº,8,1,,0
2025/1/12,4.2,8,1,4.7,8,9.6,8,1,9.7,8,-0.6,8,1,0.3,8,0,1,8,1,1.2,,8,3.0,8,1,,0,11.7,8,êº,8,1,,0
2025/1/13,4.8,8,1,4.7,8,10.7,8,1,9.7,8,0.0,8,1,0.3,8,0.0,0,8,1,1.3,,8,4.1,8,1,,0,13.1,8,êºìÏêº,8,1,,0
2025/1/14,5.2,8,1,4.7,8,11.3,8,1,9.7,8,-1.3,8,1,0.3,8,0,1,8,1,1.3,,8,3.0,8,1,,0,11.0,8,êºìÏêº,8,1,,0
2025/1/15,4.3,8,1,4.6,8,9.5,8,1,9.6,8,1.1,8,1,0.3,8,0.0,0,8,1,1.3,,8,3.9,8,1,,0,14.1,8,êºñkêº,8,1,,0
2025/1/16,4.1,8,1,4.6,8,8.9,8,1,9.6,8,-1.2,8,1,0.2,8,0,1,8,1,1.3,,8,3.8,8,1,,0,10.7,8,êºñkêº,8,1,,0
2025/1/17,5.3,8,1,4.5,8,9.4,8,1,9.5,8,-0.2,8,1,0.2,8,0.0,0,8,1,1.3,,8,2.6,8,1,,0,8.2,8,ñkìå,8,1,,0
2025/1/18,3.4,8,1,4.5,8,10.1,8,1,9.5,8,-2.4,8,1,0.1,8,0,1,8,1,1.4,,8,1.3,8,1,,0,5.6,8,ìåìÏìå,8,1,,0
2025/1/19,5.4,8,1,4.4,8,11.7,8,1,9.4,8,-1.3,8,1,0.1,8,0,1,8,1,1.4,,8,1.3,8,1,,0,4.8,8,ìÏìå,8,1,,0
2025/1/20,7.2,8,1,4.4,8,14.1,8,1,9.4,8,1.2,8,1,0.0,8,0.0,0,8,1,1.4,,8,2.0,8,1,,0,9.1,8,êºìÏêº,8,1,,0
2025/1/21,5.9,8,1,4.3,8,13.5,8,1,9.3,8,0.0,8,1,0.0,8,0.0,0,8,1,1.4,,8,1.6,8,1,,0,6.7,8,ìÏêº,8,1,,0
2025/1/22,6.0,8,1,4.3,8,14.2,8,1,9.3,8,-0.1,8,1,-0.1,8,0,1,8,1,1.4,,8,1.8,8,1,,0,9.2,8,êºìÏêº,8,1,,0
2025/1/23,6.7,8,1,4.2,8,14.4,8,1,9.3,8,0.6,8,1,-0.1,8,0,1,8,1,1.3,,8,1.2,8,1,,0,5.8,8,ìÏìÏìå,8,1,,0
2025/1/24,7.5,8,1,4.2,8,14.4,8,1,9.2,8,1.6,8,1,-0.2,8,0,1,8,1,1.3,,8,1.7,8,1,,0,7.3,8,ñkñkìå,8,1,,0
2025/1/25,6.8,8,1,4.2,8,11.3,8,1,9.2,8,2.9,8,1,-0.2,8,0,1,8,1,1.3,,8,3.3,8,1,,0,13.4,8,ñkñkêº,8,1,,0
2025/1/26,5.2,8,1,4.2,8,11.3,8,1,9.2,8,-1.0,8,1,-0.3,8,0,1,8,1,1.3,,8,2.9,8,1,,0,14.3,8,ñkñkêº,8,1,,0
2025/1/27,5.9,8,1,4.1,8,9.3,8,1,9.2,8,2.6,8,1,-0.3,8,0.5,0,8,1,1.3,,8,1.8,8,1,,0,11.0,8,ñkêº,8,1,,0
2025/1/28,5.0,8,1,4.1,8,9.4,8,1,9.2,8,0.6,8,1,-0.3,8,0.0,0,8,1,1.2,,8,5.2,8,1,,0,17.9,8,êºìÏêº,8,1,,0
2025/1/29,4.1,8,1,4.1,8,8.9,8,1,9.3,8,1.1,8,1,-0.3,8,0.0,0,8,1,1.2,,8,6.9,8,1,,0,18.3,8,êº,8,1,,0
2025/1/30,3.6,8,1,4.2,8,7.9,8,1,9.3,8,0.6,8,1,-0.3,8,0,1,8,1,1.1,,8,5.6,8,1,,0,14.6,8,êºñkêº,8,1,,0
2025/1/31,4.7,8,1,4.2,8,10.2,8,1,9.3,8,0.5,8,1,-0.3,8,0,1,8,1,1.1,,8,2.6,8,1,,0,11.3,8,êºìÏêº,8,1,,0
2025/2/1,4.1,8,1,4.2,8,9.4,8,1,9.4,8,0.8,8,1,-0.3,8,18.0,0,8,1,1.1,,8,2.1,8,1,,0,6.7,8,ìåñkìå,8,1,,0
2025/2/2,5.5,8,1,4.3,8,9.8,8,1,9.5,8,2.8,8,1,-0.3,8,2.0,0,8,1,1.1,,8,1.5,8,1,,0,5.9,8,êºìÏêº,8,1,,0
2025/2/3,5.5,8,1,4.3,8,11.9,8,1,9.5,8,0.7,8,1,-0.2,8,0.0,0,8,1,1.0,,8,4.2,8,1,,0,18.7,8,êºñkêº,8,1,,0
2025/2/4,1.2,8,1,4.4,8,5.8,8,1,9.6,8,-1.4,8,1,-0.2,8,0,1,8,1,1.0,,8,7.2,8,1,,0,17.6,8,êº,8,1,,0
2025/2/5,-0.3,8,1,4.4,8,4.7,8,1,9.7,8,-3.1,8,1,-0.1,8,0.0,0,8,1,1.1,,8,6.8,8,1,,0,24.4,8,êºñkêº,8,1,,0
2025/2/6,-0.2,8,1,4.5,8,5.2,8,1,9.8,8,-5.0,8,1,-0.1,8,0.0,0,8,1,1.1,,8,5.1,8,1,,0,17.3,8,êºìÏêº,8,1,,0
2025/2/7,0.1,8,1,4.6,8,5.7,8,1,9.8,8,-4.7,8,1,0.0,8,0.0,0,8,1,1.1,,8,5.2,8,1,,0,20.7,8,êº,8,1,,0
2025/2/8,-0.1,8,1,4.6,8,6.8,8,1,9.9,8,-5.0,8,1,0.0,8,0,1,8,1,1.2,,8,5.1,8,1,,0,13.9,8,êº,8,1,,0
2025/2/9,1.2,8,1,4.7,8,8.9,8,1,10.0,8,-4.5,8,1,0.1,8,0.0,0,8,1,1.2,,8,2.6,8,1,,0,11.0,8,êºìÏêº,8,1,,0
2025/2/10,2.5,8,1,4.8,8,9.3,8,1,10.1,8,-3.6,8,1,0.2,8,0.0,0,8,1,1.3,,8,3.9,8,1,,0,14.9,8,ñkêº,8,1,,0
2025/2/11,3.6,8,1,4.9,8,10.0,8,1,10.2,8,-1.9,8,1,0.2,8,0,1,8,1,1.4,,8,3.0,8,1,,0,9.2,8,êºñkêº,8,1,,0
2025/2/12,1.9,8,1,5.0,8,4.5,8,1,10.3,8,-1.5,8,1,0.3,8,0.5,0,8,1,1.4,,8,1.9,8,1,,0,6.0,8,ñkñkêº,8,1,,0
2025/2/13,5.2,8,1,5.0,8,9.1,8,1,10.4,8,0.1,8,1,0.4,8,0.5,0,8,1,1.5,,8,4.5,8,1,,0,15.4,8,ñkêº,8,1,,0
2025/2/14,4.0,8,1,5.1,8,12.5,8,1,10.4,8,-2.9,8,1,0.4,8,0,1,8,1,1.6,,8,2.6,8,1,,0,9.7,8,ìÏêº,8,1,,0
2025/2/15,5.6,8,1,5.2,8,12.3,8,1,10.5,8,-1.6,8,1,0.5,8,0.0,0,8,1,1.6,,8,1.5,8,1,,0,5.9,8,ìåìÏìå,8,1,,0
2025/2/16,8.1,8,1,5.3,8,13.6,8,1,10.6,8,4.7,8,1,0.5,8,1.5,0,8,1,1.7,,8,2.3,8,1,,0,8.3,8,êºìÏêº,8,1,,0
2025/2/17,5.5,8,1,5.4,8,10.6,8,1,10.7,8,0.6,8,1,0.6,8,0.0,0,8,1,1.8,,8,5.7,8,1,,0,17.1,8,êºñkêº,8,1,,0
2025/2/18,1.9,8,1,5.4,8,8.5,8,1,10.8,8,-1.9,8,1,0.7,8,0.0,0,8,1,1.8,,8,4.2,8,1,,0,15.0,8,êº,8,1,,0
2025/2/19,1.8,8,1,5.5,8,8.6,8,1,10.9,8,-2.7,8,1,0.8,8,0.0,0,8,1,1.9,,8,4.1,8,1,,0,13.1,8,êºñkêº,8,1,,0
2025/2/20,2.5,8,1,5.6,8,9.9,8,1,11.0,8,-4.0,8,1,0.8,8,0.0,0,8,1,1.9,,8,2.8,8,1,,0,10.6,8,ìÏêº,8,1,,0
2025/2/21,3.3,8,1,5.8,8,8.8,8,1,11.2,8,-1.5,8,1,0.9,8,0.0,0,8,1,2.0,,8,3.2,8,1,,0,10.5,8,êºñkêº,8,1,,0
2025/2/22,2.0,8,1,5.9,8,7.3,8,1,11.3,8,-2.8,8,1,1.1,8,0.0,0,8,1,2.0,,8,4.4,8,1,,0,18.3,8,êº,8,1,,0
2025/2/23,1.8,8,1,6.0,8,8.5,8,1,11.5,8,-3.2,8,1,1.2,8,0.5,0,8,1,2.1,,8,2.4,8,1,,0,9.3,8,êº,8,1,,0
2025/2/24,1.8,8,1,6.2,8,8.0,8,1,11.6,8,-3.2,8,1,1.3,8,0.0,0,8,1,2.1,,8,4.2,8,1,,0,16.0,8,ñkñkêº,8,1,,0
2025/2/25,3.8,8,1,6.3,8,11.5,8,1,11.8,8,-3.9,8,1,1.4,8,0,1,8,1,2.2,,8,2.1,8,1,,0,9.4,8,ìÏêº,8,1,,0
2025/2/26,8.5,8,1,6.4,8,14.4,8,1,11.9,8,3.5,8,1,1.6,8,0,1,8,1,2.3,,8,4.3,8,1,,0,12.8,8,êºìÏêº,8,1,,0
2025/2/27,8.0,8,1,6.6,8,15.6,8,1,12.1,8,0.6,8,1,1.7,8,0,1,8,1,2.3,,8,1.7,8,1,,0,8.4,8,ìÏìÏêº,8,1,,0
2025/2/28,8.4,8,1,6.7,8,12.4,8,1,12.2,8,4.4,8,1,1.8,8,0.0,0,8,1,2.4,,8,1.4,8,1,,0,5.7,8,ìÏìÏêº,8,1,,0
2025/3/1,8.8,8,1,6.8,8,15.7,8,1,12.3,8,1.6,8,1,1.9,8,0.0,0,8,1,2.4,,8,1.5,8,1,,0,5.6,8,ìÏìå,8,1,,0
2025/3/2,12.2,8,1,7.0,8,14.8,8,1,12.5,8,10.1,8,1,2.1,8,4.0,0,8,1,2.5,,8,1.0,8,1,,0,3.3,8,ìåñkìå,8,1,,0
2025/3/3,8.2,8,1,7.1,8,12.8,8,1,12.6,8,5.2,8,1,2.1,8,23.0,0,8,1,2.5,,8,3.6,8,1,,0,14.3,8,ñk,8,1,,0
2025/3/4,5.5,8,1,7.2,8,7.6,8,1,12.8,8,3.5,8,1,2.2,8,20.5,0,8,1,2.6,,8,3.1,8,1,,0,10.6,8,ìåñkìå,8,1,,0
2025/3/5,9.0,8,1,7.3,8,13.4,8,1,12.9,8,6.9,8,1,2.3,8,0.0,0,8,1,2.6,,8,2.8,8,1,,0,9.7,8,ñkêº,8,1,,0
2025/3/6,7.0,8,1,7.4,8,11.4,8,1,13.1,8,4.3,8,1,2.4,8,0.0,0,8,1,2.6,,8,4.2,8,1,,0,12.8,8,êºñkêº,8,1,,0
2025/3/7,5.0,8,1,7.5,8,9.2,8,1,13.2,8,0.6,8,1,2.4,8,0.0,0,8,1,2.6,,8,3.7,8,1,,0,10.7,8,ñk,8,1,,0
2025/3/8,4.6,8,1,7.6,8,10.3,8,1,13.3,8,0.6,8,1,2.5,8,0,1,8,1,2.5,,8,1.6,8,1,,0,6.7,8,ìÏ,8,1,,0
2025/3/9,6.5,8,1,7.7,8,14.9,8,1,13.5,8,-0.9,8,1,2.5,8,0,1,8,1,2.5,,8,1.8,8,1,,0,9.7,8,ñk,8,1,,0
2025/3/10,7.7,8,1,7.8,8,14.1,8,1,13.6,8,0.0,8,1,2.6,8,0.0,0,8,1,2.5,,8,2.0,8,1,,0,7.2,8,ìÏìå,8,1,,0
2025/3/11,9.6,8,1,7.9,8,12.6,8,1,13.8,8,6.2,8,1,2.7,8,2.0,0,8,1,2.5,,8,1.7,8,1,,0,5.2,8,ìå,8,1,,0
2025/3/12,12.7,8,1,8.0,8,18.1,8,1,14.0,8,9.9,8,1,2.8,8,0.0,0,8,1,2.5,,8,1.8,8,1,,0,7.7,8,ìÏìÏêº,8,1,,0
2025/3/13,11.5,8,1,8.2,8,17.9,8,1,14.1,8,6.0,8,1,2.9,8,0,1,8,1,2.5,,8,2.6,8,1,,0,11.4,8,ñkñkìå,8,1,,0
2025/3/14,9.7,8,1,8.3,8,18.1,8,1,14.3,8,2.5,8,1,3.0,8,0,1,8,1,2.5,,8,2.2,8,1,,0,7.6,8,ñk,8,1,,0
2025/3/15,6.8,8,1,8.5,8,8.7,8,1,14.5,8,5.8,8,1,3.1,8,2.5,0,8,1,2.6,,8,2.6,8,1,,0,12.1,8,ñk,8,1,,0
2025/3/16,7.5,8,1,8.6,8,10.6,8,1,14.6,8,5.2,8,1,3.3,8,20.5,0,8,1,2.6,,8,2.9,8,1,,0,11.5,8,êºìÏêº,8,1,,0
2025/3/17,6.5,8,1,8.8,8,10.9,8,1,14.8,8,3.5,8,1,3.4,8,0.0,0,8,1,2.7,,8,5.2,8,1,,0,14.9,8,êº,8,1,,0
